Time,Linear Pos X,Linear  Pos Y,Linear Pos Z,Angular Pos X,Angular Pos Y,Angular Pos Z,Lineal Vel X,Lineal Vel Y,Lineal Vel Z,Angular Vel X,Angular Vel Y,Angular Vel Z
1681947677,0.0021912325239763558,0.25693058260453416,1.513774443041958,0.0022834872016166043,0.014672940877763207,-0.003076955154215095,0.0,0.0,0.3,0.0,0.0,0.0
1681947678,0.0036473210540102744,0.2650519138673068,1.9160823691863762,0.0005177832049264368,0.015432119201089544,-0.0036419247070635908,0.0,0.0,0.3,0.0,0.0,0.0
1681947678,-0.00725902995993921,0.25900321033669105,2.296486180077782,0.0011866980426781426,0.017263849478920307,-0.0038656457712638584,0.0,0.0,0.3,0.0,0.0,0.0
1681947679,0.004227629093339177,0.2630361065940095,2.616526662592128,0.001303179688320712,0.018849999528306505,-0.003993492556294991,0.0,0.0,0.3,0.0,0.0,0.0
1681947680,0.018291814251336556,0.2570429633043004,2.995519102137336,0.0007538002628777179,0.0203416656896358,-0.004011205668807094,0.0,0.0,0.3,0.0,0.0,0.0
1681947681,0.047673265589250134,0.2965140324940149,3.3451135445612463,0.0006035197303789207,0.022135028805693586,-0.0046716804869102015,0.0,0.0,-0.3,0.0,0.0,0.0
1681947682,0.04206296458490041,0.32890874556483324,3.221637268406675,0.000416080768474947,0.020334233987988615,-0.004805829603218765,0.0,0.0,-0.3,0.0,0.0,0.0
1681947682,0.04251960418919925,0.32052627482820434,2.9021978157782655,0.0005457702794813055,0.019204817000971194,-0.004835231443835607,0.0,0.0,-0.3,0.0,0.0,0.0
1681947683,0.0268027278041734,0.3014427727313357,2.595580268127235,0.0006667398877657876,0.01728489411004599,-0.004629230553428001,0.0,0.0,-0.3,0.0,0.0,0.0
1681947684,0.026077086516441365,0.29937358994066793,2.298077240992314,0.0009318279589782712,0.016181034268424252,-0.004676694783903155,0.0,0.0,-0.3,0.0,0.0,0.0
1681947685,0.01896578486183632,0.2861543106497705,2.0102101413183284,0.0012819917363462918,0.014627228849538201,-0.0045784756424186055,0.0,0.0,-0.3,0.0,0.0,0.0
1681947686,-0.020844137229048224,0.24576704473917926,1.6904547204991183,0.0015994316309719443,0.012908073577033554,-0.004347791702728746,0.0,0.0,-0.3,0.0,0.0,0.0
1681947686,-0.037807003624907805,0.23928269631303292,1.3276073925996228,0.002051406038244475,0.009525099733891578,-0.004342822438691526,0.0,0.0,-0.3,0.0,0.0,0.0
1681947687,-0.0675450947336688,0.21948430223338067,0.9880059557450568,0.0025299426584246398,0.008049960238740118,-0.004228230067880973,0.0,0.0,-0.3,0.0,0.0,0.0
1681947688,-0.06407277550275438,0.19223816888927658,0.6501944015137222,0.0031855499608001193,0.006796316351827032,-0.0040827468167371865,0.0,0.0,0.0,0.0,0.0,0.0
1681947689,-0.023024002367703904,0.17770248479095607,0.6558337761454859,0.00363396787010417,0.006699662817833208,-0.004313784104112331,0.0,0.0,0.0,0.0,0.0,0.0
1681947690,-0.012544936840088977,0.03802252012812756,0.6143495180312701,0.005213818855829202,0.006816186728400393,-0.004579701604643113,0.0,0.0,0.0,0.0,0.0,0.0
1681947690,-0.00841467746948537,0.03756615391772141,0.5891394415496414,0.004801690937173535,0.00663518205183882,-0.004892601703787003,0.0,0.0,0.0,0.0,0.0,0.0
1681947691,-0.0027032445047181883,0.04055745127210762,0.5636167433232027,0.004963000124123053,0.006855885811412174,-0.005104606256753165,0.0,0.0,0.0,0.0,0.0,0.0
1681947692,0.00045235269526407553,0.04997853305158376,0.549939008615242,0.00516644150905567,0.0067262128082809835,-0.00534633993033762,0.0,0.0,0.0,0.0,0.0,0.0
1681947693,0.004176701140773354,0.053986773219485,0.5514995326016837,0.005096458365041739,0.006342659745498804,-0.00556894243816666,0.0,0.0,0.0,0.0,0.0,0.0
1681947694,0.0026701337883134582,0.05546190606168497,0.5328523017210947,0.005167185128158953,0.005602586394893259,-0.005747923576112045,-3.7027496240477336e-05,-0.024207944761086474,-0.39779417873603656,0.0,0.0,0.1
1681947694,-0.010793326602232528,0.05236968254140414,0.3876273176007942,0.0038337909464995204,0.0034956239892242292,-0.005500888086552154,0.03042434267627704,-0.17620374764814623,0.0949958803631867,0.0,0.0,0.1
1681947695,-0.005591331702981663,0.00682636435227281,0.38706177303198813,-0.006048861479657574,0.003294533982411692,0.04570005198662335,0.007149164544281324,-0.14388937422617856,0.07968170120845232,0.0,0.0,0.1
1681947696,0.014288672379022632,-0.07986376605831609,0.3879598576886211,-0.010931920391856444,0.003004787650555613,0.06586994264591921,-0.03274175749870861,0.012753331552427458,0.08591844323095234,0.0,0.0,0.1
