time,linear_pos_x,linear_pos_y,linear_pos_z,angular_pos_x,angular_pos_y,angular_pos_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z
1683840639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840644,-0.019598291062279193,0.006026385082811496,0.1870776179831282,-0.0009018633395978364,-0.00036578730646729936,-0.00030923252403188505,0.0,0.0,0.0,-0.3919658212455838,0.12052770165622992,3.7415523596625637,0.0,0.0,0.0
1683840644,-0.0345280958542984,0.011407513016331534,0.30282954873471757,-0.0013612809769330077,-0.0008947205648070399,-0.00041961167618650877,0.0,0.0,0.0,-0.2985960958403841,0.10762255867040077,2.315038615031787,0.0,0.0,0.0
1683840644,-0.03838295942868109,0.011255809103163613,0.32096359380484324,-0.0010138144876212691,-0.0015814166273679536,-0.00027182434192188245,0.0,0.0,0.0,-0.07709727148765388,-0.003034078263358421,0.3626809014025134,0.0,0.0,0.0
1683840644,-0.04869345283743124,0.013835702843536784,0.37016152513246336,-0.0010774508115729163,-0.0017654134153980284,-0.00021370056827864985,0.0,0.0,0.0,-0.20620986817500297,0.05159787480746341,0.9839586265524025,0.0,0.0,0.0
1683840644,-0.054828233358553934,0.01531519061115306,0.3903434505729919,-0.001303883051951422,-0.0021189920481074704,-0.00027880947306452135,0.0,0.0,0.0,-0.12269561042245386,0.02958975535232552,0.40363850881057095,0.0,0.0,0.0
1683840644,-0.06141670612089864,0.017971121403750904,0.41482535756006705,-0.0014642639345179274,-0.0018828022266750497,-0.000408294063010044,0.0,0.0,0.0,-0.13176945524689412,0.05311861585195688,0.48963813974150283,0.0,0.0,0.0
1683840645,-0.07200910669635242,0.020139499897093193,0.45048137572661295,-0.0015764000917892797,-0.0026566693195769295,-0.0003983620231034679,0.0,0.0,0.0,-0.21184801150907567,0.043367569866845784,0.713120363330918,0.0,0.0,0.0
1683840645,-0.08509587680700532,0.02159523063307065,0.47980400039292265,-0.0020470007991850027,-0.0037584527435666377,-0.0004583561959043157,0.0,0.0,0.0,-0.261735402213058,0.029114614719549167,0.5864524933261939,0.0,0.0,0.0
1683840645,-0.08702799851703329,0.02297283554100926,0.5202473470658985,-0.001627292233211877,-0.0019376987109136269,-0.0004753577276378086,0.0,0.0,0.0,-0.03864243420055924,0.027552098158772145,0.8088669334595167,0.0,0.0,0.0
1683840645,-0.09433544767773935,0.0239926890459101,0.5441756936239086,-0.0013635548781689203,-0.002025339961181457,-0.0004717742011815025,0.0,0.0,0.0,-0.14614898321412134,0.02039707009801682,0.47856693116020255,0.0,0.0,0.0
1683840645,-0.09924764099583275,0.027524234731622136,0.5543930828093134,-0.0018629187491515896,-0.002257666168437884,-0.0007674203553026611,0.0,0.0,0.0,-0.09824386636186788,0.07063091371424073,0.20434778370809648,0.0,0.0,0.0
1683840645,-0.10427694219181861,0.023726476989898847,0.5680668263990984,-0.0015955993586447453,-0.0019626893210905015,-0.0003349145108256824,0.0,0.0,0.0,-0.10058602391971733,-0.07595515483446579,0.2734748717957003,0.0,0.0,0.0
1683840645,-0.11049107863327459,0.027098308996343464,0.5849383490047088,-0.0019095697163434874,-0.0016912660220917092,-0.0006223570557643073,0.0,0.0,0.0,-0.12428272882911956,0.06743664012889235,0.33743045211220624,0.0,0.0,0.0
1683840645,-0.11751420568164885,0.02692361129633084,0.6053997763743493,-0.0015186007633500216,-0.0009990762083189665,-0.000492169757866687,0.0,0.0,0.0,-0.14046254096748506,-0.003493954000252514,0.40922854739281034,0.0,0.0,0.0
1683840645,-0.12145877913956336,0.027788748632741427,0.6113287296605879,-0.0013841992022543,-0.0010670833874727322,-0.0005780495293334433,0.0,0.0,0.0,-0.07889146915829037,0.017302746728211776,0.11857906572477317,0.0,0.0,0.0
1683840645,-0.1281084897228401,0.027392194705421348,0.6219227981935751,-0.001377422395134517,-0.0007139739963798268,-0.0005024697755344196,0.0,0.0,0.0,-0.132994211665535,-0.007931078546401585,0.21188137065974333,0.0,0.0,0.0
1683840645,-0.13077022984625475,0.027204162095398277,0.6253473871801718,-0.0015407579702946088,-0.000834632637994371,-0.0005329468607019199,0.0,0.0,0.0,-0.05323480246829271,-0.0037606522004614285,0.06849177973193399,0.0,0.0,0.0
1683840645,-0.1400094238077353,0.02775632275187616,0.633817185779768,-0.0015896807679004576,-0.0012113824607236242,-0.0006639964894572163,0.0,0.0,0.0,-0.18478387922961081,0.011043213129557639,0.16939597199192358,0.0,0.0,0.0
1683840645,-0.14377763158992257,0.027585390062977062,0.6366213435441958,-0.0016700332412966452,-0.0012663842081823715,-0.0006317977071352787,0.0,0.0,0.0,-0.07536415564374566,-0.0034186537779819226,0.05608315528855545,0.0,0.0,0.0
1683840645,-0.1457743698971519,0.02505908958786224,0.6389744488356985,-0.0016339728151950794,-0.0010230666126299752,-0.00046722060001536987,0.0,0.0,0.0,-0.039934766144586464,-0.05052600950229642,0.04706210583005577,0.0,0.0,0.0
1683840645,-0.14825203014649327,0.023969722640820458,0.6443349416902158,-0.0015742765505568541,-0.0011052570974503509,-0.00047745569517130025,0.0,0.0,0.0,-0.04955320498682747,-0.021787338940835663,0.10720985709034458,0.0,0.0,0.0
1683840645,-0.15056831464749199,0.024370568664884285,0.6470774983960603,-0.0015362970755102283,-0.0009527123552509537,-0.0005811835043800578,0.0,0.0,0.0,-0.04632569001997433,0.008016920481276543,0.05485113411689113,0.0,0.0,0.0
1683840645,-0.15332435704556793,0.023084560496047287,0.649789193073467,-0.0015899044651366144,-0.0010545033515554562,-0.0005508304814390102,0.0,0.0,0.0,-0.05512084796151895,-0.025720163376739963,0.05423389354813457,0.0,0.0,0.0
1683840645,-0.15784936295202728,0.021010762969513912,0.655852655808711,-0.0016773120421618168,-0.0009274157765644654,-0.0005057085959817547,0.0,0.0,0.0,-0.09050011812918701,-0.041475950530667494,0.12126925470487881,0.0,0.0,0.0
1683840645,-0.1589310955635842,0.018507540739556006,0.6603384644667389,-0.0006933067970518053,-0.0013085018509134448,-0.000282660972771447,0.0,0.0,0.0,-0.021634652231138363,-0.050064444599158126,0.08971617316055891,0.0,0.0,0.0
1683840645,-0.15914954921839686,0.01619835106454988,0.663986611550058,-0.0008182074814601831,-0.001755099792336419,-0.00014155790030580037,0.0,0.0,0.0,-0.004369073096253118,-0.04618379350012254,0.07296294166638129,0.0,0.0,0.0
1683840646,-0.1624713614527329,0.014879386182705281,0.6694853822037649,-0.0006932154630598949,-0.001476513921452195,-0.00012058750309154474,0.0,0.0,0.0,-0.0664362446867206,-0.02637929763689196,0.10997541307413705,0.0,0.0,0.0
1683840646,-0.16367071869168107,0.015834701739209568,0.6719903687687243,-0.0005219660977862364,-0.0020753324855428243,-0.00020537157545571374,0.0,0.0,0.0,-0.023987144778963576,0.01910631113008574,0.0500997312991891,0.0,0.0,0.0
1683840646,-0.16625295439774185,0.016851164667489746,0.6769186711954178,-0.0007639867556294753,-0.002140848940019828,-0.00032783844293279596,0.0,0.0,0.0,-0.05164471412121563,0.020329258565603553,0.09856604853387019,0.0,0.0,0.0
1683840646,-0.16782622478000278,0.017070037324560403,0.680427393370934,-0.000686263025746991,-0.0021508022433831563,-0.00040026913256060027,0.0,0.0,0.0,-0.03146540764521866,0.004377453141413135,0.07017444351032465,0.0,0.0,0.0
1683840646,-0.1708369046392725,0.018785980433611023,0.6868683522181424,-0.000789115347335775,-0.002036110240101047,-0.0004786412659700339,0.0,0.0,0.0,-0.06021359718539454,0.034318862181012405,0.128819176944166,0.0,0.0,0.0
1683840646,-0.17320521443768133,0.018762919813241987,0.6889520830456739,-0.0007919028845881804,-0.0020568894406281083,-0.0004526197559920099,0.0,0.0,0.0,-0.04736619596817648,-0.000461212407380715,0.04167461655063098,0.0,0.0,0.0
1683840646,-0.17482531015143551,0.020516672930553034,0.6916462218087737,-0.0008723241774738409,-0.002091153740116603,-0.0005584582739513155,0.0,0.0,0.0,-0.032401914275083654,0.03507506234622093,0.05388277526199525,0.0,0.0,0.0
1683840646,-0.17748809714687586,0.02441461712994829,0.6967654189307255,-0.0008615668704287176,-0.0021603631107872927,-0.0005331100585746183,0.0,0.0,0.0,-0.05325573990880683,0.07795888398790515,0.10238394243903715,0.0,0.0,0.0
1683840646,-0.17939257706751568,0.02575942089374909,0.6971310311883353,-0.0009564951720841842,-0.0022441682811860124,-0.00048518642639082795,0.0,0.0,0.0,-0.03808959841279658,0.02689607527601598,0.00731224515219564,0.0,0.0,0.0
1683840646,-0.18134816610463247,0.02762395036421233,0.6996347905690673,-0.0007640899454792236,-0.0019588487328073,-0.0005239444217565397,0.0,0.0,0.0,-0.03911178074233579,0.03729058940926483,0.050075187614639916,0.0,0.0,0.0
1683840646,-0.18436131458433494,0.030985084372857536,0.7034394337414375,-0.0011355735766510958,-0.0017409111459242106,-0.0005902595671468223,0.0,0.0,0.0,-0.06026296959404931,0.06722268017290409,0.0760928634474034,0.0,0.0,0.0
1683840646,-0.1858208465321242,0.03134043539879176,0.7032196421606878,-0.0011628294822361546,-0.00208503371611006,-0.0004995266506368656,0.0,0.0,0.0,-0.029190638955784998,0.007107020518684545,-0.004395831614993906,0.0,0.0,0.0
1683840646,-0.18636524931800835,0.03213328033448558,0.7037492600629207,-0.0013590126747321464,-0.001817697846852302,-0.00048069031753673864,0.0,0.0,0.0,-0.010888055717683254,0.0158568987138763,0.010592358044658745,0.0,0.0,0.0
1683840646,-0.18788144276004934,0.03377723352399946,0.7042415885027128,-0.0011724525669736165,-0.0018403371575083025,-0.0005266615064763526,0.0,0.0,0.0,-0.030323868840819723,0.03287906379027761,0.00984656879584156,0.0,0.0,0.0
1683840646,-0.19266300522181976,0.03573944876852312,0.7024922009637252,-0.0012120500827724073,-0.00215250712060972,-0.0005683037948465262,0.0,0.0,0.0,-0.09563124923540833,0.03924430489047323,-0.03498775077975136,0.0,0.0,0.0
1683840646,-0.19393754721264167,0.03538689494881944,0.7030727539904836,-0.0011811842276798499,-0.0023188117420292393,-0.0005265769654146845,0.0,0.0,0.0,-0.025490839816438293,-0.007051076394073569,0.01161106053516825,0.0,0.0,0.0
1683840646,-0.19542523311656654,0.03527512543444117,0.702317501231587,-0.0013118550366844407,-0.0026236687457445755,-0.0005889928032492645,0.0,0.0,0.0,-0.02975371807849736,-0.002235390287565475,-0.015105055177933036,0.0,0.0,0.0
1683840646,-0.19670192785535917,0.03553142738673416,0.7006648874450375,-0.0012628048640659793,-0.0028657638897477693,-0.0006761704357909117,0.0,0.0,0.0,-0.02553389477585266,0.005126039045859898,-0.03305227573098923,0.0,0.0,0.0
1683840646,-0.19670192785535917,0.03553142738673416,0.7006648874450375,-0.0012628048640659793,-0.0028657638897477693,-0.0006761704357909117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840646,-0.19722212866917843,0.035200414847555345,0.7003310990577215,-0.0012939667745267714,-0.0029370726659621706,-0.0006916961051194429,0.0,0.0,0.0,-0.010404016276385208,-0.006620250783576365,-0.0066757677463202825,0.0,0.0,0.0
1683840647,-0.19916821188072298,0.033783055539429785,0.6981183803596901,-0.001361114385221634,-0.0031760197715941306,-0.0006202754541347246,0.0,0.0,0.0,-0.03892166423089094,-0.028347186162511195,-0.04425437396062826,0.0,0.0,0.0
1683840647,-0.19916821188072298,0.033783055539429785,0.6981183803596901,-0.001361114385221634,-0.0031760197715941306,-0.0006202754541347246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840647,-0.20164652708972416,0.03408462202969025,0.6965811829259991,-0.0014849645645352214,-0.0030622885969374203,-0.0006991326218871961,0.0,0.0,0.0,-0.049566304180023724,0.006031329805209346,-0.030743948673819244,0.0,0.0,0.0
1683840647,-0.20489540625016037,0.03536838742183817,0.6927959684796473,-0.0014930556857202573,-0.003354606421908357,-0.0008205406584932494,0.0,0.0,0.0,-0.06497758320872404,0.02567530784295835,-0.07570428892703651,0.0,0.0,0.0
1683840647,-0.20489540625016037,0.03536838742183817,0.6927959684796473,-0.0014930556857202573,-0.003354606421908357,-0.0008205406584932494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683840647,-0.2084492288537994,0.037277747437436885,0.6916628161008352,-0.0012918664585331663,-0.003421324489094839,-0.0008651094962969335,0.0,0.0,0.0,-0.0710764520727808,0.03818720031197431,-0.02266304757624127,0.0,0.0,0.0
1683840647,-0.20918368548123661,0.038121305830750865,0.6911945392648261,-0.001269375099723446,-0.003173666215804155,-0.000892311114186779,0.0,0.0,0.0,-0.014689132548744155,0.016871167866279596,-0.00936553672018281,0.0,0.0,0.0
1683840647,-0.21089275548605876,0.03894632549670499,0.6869658521213237,-0.0014916993732088614,-0.0035094444953895063,-0.0008771733736004775,0.0,0.0,0.0,-0.03418140009644299,0.01650039331908243,-0.08457374287004882,0.0,0.0,0.0
1683840647,-0.21214389816071713,0.04024494941652805,0.685658943272705,-0.0017121981162617748,-0.0034422554148607,-0.0009896720817313307,0.0,0.0,0.0,-0.025022853493167352,0.025972478396461274,-0.026138176972372307,0.0,0.0,0.0
1683840647,-0.21214389816071713,0.04024494941652805,0.685658943272705,-0.0017121981162617748,-0.0034422554148607,-0.0009896720817313307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
